,userId,movieId,rating,timestamp,Recommendation,Precision,Recall,Accuracy,Evaluation
4217,22315,1673,5.0,1151354530,"[3160, 1729, 1617, 2997, 3481, 2395, 1639, 1213]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4218,22326,50,5.0,835546737,"[296, 318, 47, 593, 608, 1089, 527, 858]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
4219,22332,318,5.0,1225283931,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.375,0.375,"[0, 0, 2, 2, 2, 0, 0, 0]"
4220,22338,2804,5.0,1006307446,"[2918, 2797, 1968, 1259, 2791, 1197, 919, 1394]",0.0,0.0,0.125,"[0, 0, 0, 0, 0, 0, 1, 0]"
4221,22348,3996,5.0,995081833,"[4027, 4993, 4306, 3793, 3578, 4226, 5445, 2571]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
4222,22349,27156,5.0,1540838267,"[70533, 84187, 57504, 52885, 27728, 6283, 136449, 741]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 0, 0, 2]"
4223,22352,1060,5.0,971727468,"[1500, 1639, 2395, 2599, 223, 1673, 441, 1923]",1.0,0.375,0.375,"[0, 2, 0, 0, 2, 0, 0, 2]"
4224,22362,1367,5.0,859118861,"[2085, 783, 673, 837, 1022, 1, 1073, 1029]",1.0,0.625,0.625,"[0, 2, 2, 2, 0, 2, 2, 0]"
4225,22363,1645,5.0,1309669318,"[1625, 1573, 2167, 1552, 70, 1527, 1407, 1092]",1.0,0.5,0.5,"[2, 2, 0, 2, 0, 0, 0, 2]"
4226,22367,67255,5.0,1443130452,"[74510, 73323, 91658, 81591, 68157, 74458, 64614, 70286]",1.0,0.25,0.25,"[0, 2, 0, 0, 0, 0, 0, 2]"
4227,22374,50,5.0,945705267,"[296, 318, 47, 593, 608, 1089, 527, 858]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4228,22379,223,5.0,1037249755,"[180, 1639, 296, 2502, 3052, 50, 1089, 2997]",1.0,0.25,0.25,"[0, 0, 0, 0, 2, 0, 0, 2]"
4229,22383,780,5.0,844629047,"[648, 736, 480, 733, 589, 1580, 260, 1]",1.0,0.5,0.5,"[2, 2, 2, 0, 2, 0, 0, 0]"
4230,22386,55280,5.0,1403989630,"[56367, 46976, 46578, 55269, 53123, 72011, 47423, 66665]",0.6,0.5,0.625,"[1, 2, 2, 2, 0, 1, 0, 0]"
4231,22401,115617,5.0,1465801406,"[134853, 112852, 76093, 152081, 97913, 68954, 112175, 89745]",1.0,0.375,0.375,"[2, 0, 0, 0, 0, 2, 2, 0]"
4232,22410,1291,5.0,1253221428,"[1198, 2115, 1196, 1210, 1036, 1270, 1240, 260]",0.875,1.0,1.0,"[2, 1, 2, 2, 2, 2, 2, 2]"
4233,22413,3751,5.0,975098673,"[3114, 2355, 4306, 4886, 3996, 3793, 2987, 5349]",1.0,0.5,0.5,"[2, 2, 0, 0, 0, 2, 2, 0]"
4234,22421,350,5.0,836754646,"[454, 587, 349, 539, 440, 474, 377, 185]",0.6,0.5,0.625,"[2, 1, 1, 0, 2, 0, 0, 2]"
4235,22429,904,5.0,1018213113,"[903, 908, 1219, 912, 1252, 923, 750, 1247]",0.6666666666666666,0.2857142857142857,0.375,"[2, 2, 1, 0, 0, 0, 0, 0]"
4236,22437,56782,5.0,1214358070,"[55820, 64839, 57669, 48774, 48516, 82459, 68157, 61323]",1.0,0.375,0.375,"[2, 0, 0, 2, 0, 0, 0, 2]"
4237,22440,79132,5.0,1290556863,"[58559, 109487, 91529, 74458, 68157, 99114, 72998, 60069]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4238,22444,4848,5.0,1039237927,"[2076, 6711, 3949, 5902, 1464, 4226, 4878, 3160]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
4239,22456,902,5.0,867082680,"[916, 914, 915, 1247, 920, 912, 899, 1307]",1.0,0.625,0.625,"[0, 2, 0, 2, 2, 0, 2, 2]"
4240,22469,39,5.0,848148824,"[597, 539, 357, 377, 500, 588, 34, 339]",0.875,1.0,1.0,"[2, 2, 2, 2, 2, 2, 1, 2]"
4241,22485,1198,5.0,903306952,"[1291, 1196, 260, 1210, 1270, 2571, 1240, 1036]",0.8,0.5714285714285714,0.625,"[2, 2, 2, 1, 0, 0, 2, 0]"
4242,22492,318,5.0,1460473805,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 2, 0, 0]"
4243,22497,296,5.0,836090271,"[593, 318, 47, 50, 356, 2959, 1089, 608]",1.0,0.625,0.625,"[2, 2, 2, 2, 2, 0, 0, 0]"
4244,22499,1094,5.0,850831954,"[1179, 1183, 1079, 2289, 1247, 1641, 1225, 1674]",0.3333333333333333,0.16666666666666666,0.375,"[0, 1, 1, 0, 0, 0, 2, 0]"
4245,22512,4903,5.0,1104825346,"[5812, 5015, 3983, 5013, 4978, 4017, 5505, 4723]",1.0,0.5,0.5,"[0, 2, 0, 2, 0, 2, 2, 0]"
4246,22519,44,5.0,832008980,"[173, 442, 353, 485, 153, 196, 172, 145]",0.6,0.5,0.625,"[1, 0, 0, 0, 1, 2, 2, 2]"
4247,22522,1954,5.0,1170707772,"[1387, 2000, 2409, 1240, 1036, 2194, 2115, 2716]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
4248,22529,1617,5.0,1153777679,"[608, 1213, 50, 2858, 1089, 1252, 2028, 2762]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
4249,22532,30749,5.0,1169347066,"[33166, 30707, 5995, 7361, 48516, 4995, 6016, 48738]",1.0,0.375,0.375,"[2, 0, 0, 2, 0, 0, 2, 0]"
4250,22541,110,5.0,972624052,"[356, 480, 589, 457, 318, 593, 296, 150]",0.3333333333333333,0.16666666666666666,0.375,"[0, 1, 1, 2, 0, 0, 0, 0]"
4251,22542,122914,5.0,1560560221,"[201773, 195159, 122910, 122912, 122916, 188301, 122906, 122926]",1.0,0.625,0.625,"[2, 2, 0, 2, 0, 0, 2, 2]"
4252,22547,80463,5.0,1550265054,"[79132, 81591, 68157, 74458, 69122, 106782, 81845, 91529]",1.0,0.5,0.5,"[2, 0, 0, 2, 2, 2, 0, 0]"
4253,22553,480,5.0,971170763,"[589, 356, 377, 457, 592, 380, 110, 593]",1.0,0.25,0.25,"[2, 0, 0, 0, 0, 0, 0, 2]"
4254,22554,177765,5.0,1559492068,"[187541, 122916, 166461, 122912, 122906, 122918, 152081, 122926]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4255,22566,609,5.0,850203726,"[631, 711, 1015, 810, 1367, 107, 828, 5]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4256,22569,33493,5.0,1474829578,"[5378, 8636, 33794, 2628, 6365, 5349, 6934, 7153]",0.0,0.0,0.125,"[0, 0, 0, 0, 0, 0, 1, 0]"
4257,22584,4226,5.0,1321882269,"[2959, 2571, 7361, 4993, 2858, 4878, 5952, 6874]",1.0,0.75,0.75,"[2, 2, 0, 2, 2, 0, 2, 2]"
4258,22585,2517,5.0,947806178,"[2121, 2513, 1974, 3016, 2787, 1347, 2867, 1128]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4259,22586,2396,5.0,943033016,"[2858, 1307, 1617, 2762, 1784, 1641, 1265, 2997]",1.0,0.375,0.375,"[2, 0, 0, 2, 0, 0, 0, 2]"
4260,22590,107,5.0,846327088,"[2083, 661, 1073, 783, 609, 1, 1367, 637]",1.0,0.25,0.25,"[0, 2, 2, 0, 0, 0, 0, 0]"
4261,22592,1196,5.0,1459865857,"[260, 1210, 1198, 1291, 2571, 1270, 1240, 1214]",0.75,0.42857142857142855,0.5,"[1, 2, 2, 0, 2, 0, 0, 0]"
4262,22594,805,5.0,844469215,"[802, 832, 628, 733, 736, 647, 1393, 786]",0.8,0.5714285714285714,0.625,"[2, 0, 2, 2, 1, 2, 0, 0]"
4263,22599,2335,5.0,1125970126,"[2694, 216, 104, 1777, 5449, 3254, 3146, 3253]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4264,22602,350,5.0,839506311,"[454, 587, 349, 539, 440, 474, 377, 185]",0.8,0.5714285714285714,0.625,"[0, 2, 2, 2, 2, 0, 0, 1]"
4265,22604,3911,5.0,1320842837,"[6296, 3481, 1449, 4979, 3897, 4027, 1288, 2395]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
4266,22606,4642,5.0,1168981068,"[4641, 3911, 4979, 6296, 5225, 5617, 5013, 5902]",1.0,0.25,0.25,"[2, 0, 0, 0, 0, 0, 0, 2]"
4267,22612,1221,5.0,1129896178,"[858, 1213, 1193, 1208, 1089, 1198, 296, 111]",1.0,0.5,0.5,"[2, 2, 0, 0, 2, 0, 2, 0]"
4268,22618,7153,5.0,1392319742,"[5952, 4993, 2571, 6539, 58559, 33794, 2959, 6377]",1.0,0.625,0.625,"[2, 2, 2, 0, 2, 0, 2, 0]"
4269,22625,589,5.0,1564604745,"[480, 1240, 377, 457, 110, 356, 380, 592]",1.0,0.25,0.25,"[0, 0, 0, 0, 2, 2, 0, 0]"
4270,22628,2699,5.0,944962863,"[2716, 2987, 2916, 1127, 2985, 2054, 2683, 2710]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 2, 0]"
4271,22632,339,5.0,845672061,"[539, 185, 597, 587, 454, 380, 590, 292]",0.6666666666666666,0.2857142857142857,0.375,"[2, 0, 0, 0, 0, 2, 1, 0]"
4272,22636,47,5.0,1111482545,"[296, 593, 50, 318, 356, 32, 110, 589]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4273,22642,167380,5.0,1493771730,"[170697, 200842, 164200, 165937, 169842, 168418, 168366, 132480]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 2, 0]"
4274,22644,5952,5.0,1165234289,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
4275,22646,6660,5.0,1440738152,"[8338, 8516, 5825, 8125, 32525, 25805, 6783, 25996]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4276,22649,3481,5.0,1542654637,"[3897, 2997, 4027, 4979, 4034, 3996, 2858, 6711]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
4277,22651,318,5.0,1182861834,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.75,0.75,"[0, 2, 2, 2, 2, 0, 2, 2]"
4278,22653,58559,5.0,1433924471,"[79132, 33794, 59315, 91529, 7153, 2959, 60069, 68157]",1.0,0.375,0.375,"[2, 0, 2, 2, 0, 0, 0, 0]"
4279,22654,3196,5.0,1184641175,"[3035, 1250, 1944, 3468, 1950, 3334, 1283, 1262]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4280,22657,1408,5.0,1111940597,"[1610, 1101, 1242, 2000, 1090, 1370, 2194, 1387]",0.0,0.0,0.125,"[0, 1, 0, 0, 0, 0, 0, 0]"
4281,22675,106916,5.0,1468876552,"[97921, 112183, 97304, 106100, 106782, 105844, 105504, 104841]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
4282,22676,4047,5.0,995122598,"[6186, 1242, 3066, 1272, 4916, 3062, 4033, 3360]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4283,22679,318,5.0,1149785301,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.875,0.875,"[0, 2, 2, 2, 2, 2, 2, 2]"
4284,22682,3578,5.0,1562408097,"[2571, 4993, 5952, 7153, 2028, 2959, 3793, 2762]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 2, 0, 0]"
4285,22694,261,5.0,1248209549,"[339, 282, 17, 222, 539, 236, 595, 266]",0.6666666666666666,0.2857142857142857,0.375,"[1, 0, 0, 0, 2, 0, 2, 0]"
4286,22698,5971,5.0,1476637530,"[31658, 6350, 5618, 26662, 7099, 3000, 5690, 65261]",1.0,0.75,0.75,"[0, 0, 2, 2, 2, 2, 2, 2]"
4287,22700,318,5.0,1090518059,"[296, 593, 356, 527, 50, 2571, 110, 47]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 2, 2, 0, 1, 2, 2]"
4288,22709,1682,5.0,1488114514,"[2571, 1704, 2959, 1265, 2762, 1270, 1580, 2858]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 0, 0, 2]"
4289,22710,2065,5.0,963703814,"[2750, 2973, 1244, 2243, 1078, 2290, 1077, 1230]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4290,22723,4912,5.0,1022790552,"[5117, 6732, 5012, 3194, 4857, 4356, 4936, 6480]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
4291,22725,924,5.0,1337183679,"[541, 1206, 1214, 750, 1208, 1200, 1240, 1199]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4292,22726,2571,5.0,1181057478,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",0.6666666666666666,0.6666666666666666,0.75,"[2, 0, 1, 2, 1, 2, 2, 0]"
4293,22727,593,5.0,839324455,"[296, 318, 356, 47, 50, 527, 480, 457]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 2, 1, 2, 0, 2, 2]"
4294,22733,78499,5.0,1351148869,"[68954, 60069, 76093, 50872, 79132, 89745, 134853, 79091]",1.0,0.375,0.375,"[2, 0, 0, 0, 2, 2, 0, 0]"
4295,22734,2289,5.0,941726698,"[1179, 2243, 2599, 1171, 2064, 2108, 2973, 1394]",1.0,0.75,0.75,"[2, 2, 2, 0, 2, 0, 2, 2]"
4296,22736,48780,5.0,1570564268,"[48516, 58559, 79132, 33794, 44191, 74458, 68157, 59315]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
4297,22754,76093,5.0,1440706451,"[68954, 112175, 78499, 60069, 79091, 89745, 50872, 115617]",0.8333333333333334,0.7142857142857143,0.75,"[2, 0, 2, 2, 2, 2, 0, 1]"
4298,22761,6874,5.0,1262219218,"[7438, 32587, 2959, 7153, 5952, 4993, 6539, 2571]",1.0,0.25,0.25,"[2, 0, 2, 0, 0, 0, 0, 0]"
4299,22765,342,5.0,832170271,"[357, 345, 509, 265, 222, 39, 515, 497]",1.0,0.375,0.375,"[0, 0, 0, 2, 2, 0, 2, 0]"
4300,22770,1207,5.0,1104256069,"[953, 919, 912, 908, 1247, 904, 923, 1219]",1.0,0.625,0.625,"[2, 0, 2, 0, 0, 2, 2, 2]"
4301,22773,527,5.0,842352900,"[318, 593, 356, 296, 50, 110, 2028, 858]",0.8333333333333334,0.7142857142857143,0.75,"[2, 1, 2, 2, 2, 2, 0, 0]"
4302,22781,662,5.0,862582862,"[61, 724, 628, 79, 782, 694, 832, 640]",0.8333333333333334,0.7142857142857143,0.75,"[0, 2, 2, 2, 1, 2, 2, 0]"
4303,22783,91500,5.0,1393892493,"[106487, 116823, 89745, 81834, 88125, 98809, 72998, 69844]",1.0,0.25,0.25,"[0, 0, 0, 2, 2, 0, 0, 0]"
4304,22792,7,5.0,858955494,"[708, 62, 5, 802, 736, 3, 141, 17]",0.4,0.4,0.625,"[0, 1, 1, 2, 2, 0, 0, 1]"
4305,22800,356,5.0,1180567707,"[480, 318, 593, 296, 110, 589, 527, 150]",1.0,0.375,0.375,"[0, 0, 2, 0, 2, 0, 2, 0]"
4306,22803,595,5.0,838898198,"[588, 364, 592, 153, 150, 480, 590, 500]",0.2857142857142857,0.6666666666666666,0.875,"[2, 2, 1, 1, 1, 1, 0, 1]"
4307,22808,152970,5.0,1541812836,"[115122, 158966, 156387, 161582, 159415, 158238, 133771, 177593]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4308,22813,3469,5.0,955307738,"[1950, 3196, 3468, 3095, 3467, 3451, 3504, 6777]",0.0,0.0,0.125,"[0, 0, 1, 0, 0, 0, 0, 0]"
4309,22817,60069,5.0,1459723502,"[68954, 58559, 50872, 59315, 79132, 72998, 8961, 78499]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 1, 2, 2, 2, 2, 0]"
4310,22826,4878,5.0,1144803157,"[7361, 2959, 4226, 3949, 6874, 7438, 32587, 2329]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
4311,22856,79132,5.0,1419264352,"[58559, 109487, 91529, 74458, 68157, 99114, 72998, 60069]",1.0,0.625,0.625,"[2, 0, 2, 2, 2, 2, 0, 0]"
4312,22859,1224,5.0,1123359522,"[1296, 1225, 1299, 1231, 1185, 1204, 2020, 497]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
4313,22864,260,5.0,1412912976,"[1196, 1210, 1198, 2571, 1291, 1270, 1240, 4993]",1.0,0.25,0.25,"[0, 0, 2, 2, 0, 0, 0, 0]"
4314,22870,318,5.0,837799142,"[296, 593, 356, 527, 50, 2571, 110, 47]",0.5,0.3333333333333333,0.5,"[2, 1, 2, 0, 0, 0, 0, 1]"
4315,22880,1206,5.0,1079978305,"[924, 1258, 541, 1089, 1222, 750, 1208, 1214]",1.0,0.25,0.25,"[2, 0, 0, 0, 0, 2, 0, 0]"
4316,22883,1276,5.0,945115664,"[1304, 1234, 1250, 1247, 5060, 1262, 1252, 1084]",1.0,0.375,0.375,"[0, 0, 2, 2, 0, 0, 0, 2]"
4317,22895,5952,5.0,1128867913,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
4318,22902,3176,5.0,1060108967,"[2997, 2858, 3408, 2762, 3160, 2712, 4034, 1617]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4319,22917,50,5.0,841601504,"[296, 318, 47, 593, 608, 1089, 527, 858]",0.75,0.42857142857142855,0.5,"[1, 2, 2, 2, 0, 0, 0, 0]"
4320,22924,150,5.0,845755761,"[457, 590, 380, 592, 480, 356, 110, 377]",0.125,1.0,1.0,"[1, 1, 1, 1, 2, 1, 1, 1]"
4321,22944,166643,5.0,1511203033,"[165551, 164179, 143355, 166461, 160980, 164909, 163645, 135143]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4322,22949,1246,5.0,943427577,"[1704, 1961, 1097, 1682, 1270, 1265, 1259, 1307]",1.0,0.25,0.25,"[0, 2, 0, 0, 2, 0, 0, 0]"
4323,22953,4022,5.0,981571661,"[3578, 5989, 4963, 4995, 4306, 5349, 5445, 2762]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
4324,22960,4886,5.0,1111540232,"[6377, 4306, 8961, 6539, 4993, 5349, 5952, 8360]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
4325,22962,339,5.0,832544940,"[539, 185, 597, 587, 454, 380, 590, 292]",0.5,0.14285714285714285,0.25,"[0, 1, 0, 0, 2, 0, 0, 0]"
4326,22963,357,5.0,863352714,"[539, 597, 587, 500, 377, 440, 509, 590]",0.2,0.25,0.625,"[0, 1, 1, 1, 2, 0, 0, 1]"
4327,22969,110,5.0,974666909,"[356, 480, 589, 457, 318, 593, 296, 150]",0.0,0.0,0.125,"[1, 0, 0, 0, 0, 0, 0, 0]"
4328,22973,1104,5.0,1468620325,"[1945, 971, 1103, 926, 1952, 923, 1084, 1247]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 2, 0, 1, 0, 2]"
4329,22975,50,5.0,1151602311,"[296, 318, 47, 593, 608, 1089, 527, 858]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 1, 2, 2, 2, 0, 2]"
4330,22979,47,5.0,834303039,"[296, 593, 50, 318, 356, 32, 110, 589]",0.6,0.5,0.625,"[1, 2, 1, 2, 0, 2, 0, 0]"
4331,22982,32,5.0,830354042,"[47, 296, 589, 50, 608, 780, 593, 541]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
4332,22989,350,5.0,834452425,"[454, 587, 349, 539, 440, 474, 377, 185]",0.8571428571428571,0.8571428571428571,0.875,"[2, 2, 2, 2, 0, 2, 1, 2]"
4333,22993,3253,5.0,1489434646,"[1517, 3254, 1923, 2918, 2716, 2174, 2683, 1777]",1.0,0.75,0.75,"[2, 0, 2, 2, 2, 2, 0, 2]"
4334,22995,111,5.0,946341599,"[1208, 1213, 1089, 296, 608, 1206, 1193, 858]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
4335,22998,247,5.0,1112150288,"[319, 235, 535, 162, 45, 509, 1094, 562]",1.0,0.125,0.125,"[0, 0, 0, 0, 2, 0, 0, 0]"
4336,23004,527,5.0,844197282,"[318, 593, 356, 296, 50, 110, 2028, 858]",0.6666666666666666,0.2857142857142857,0.375,"[0, 2, 2, 0, 1, 0, 0, 0]"
4337,23011,6283,5.0,1192923282,"[741, 1274, 3000, 27728, 6857, 7099, 5146, 6350]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
4338,23018,164179,5.0,1523190493,"[134130, 109487, 115713, 166528, 168252, 176371, 168250, 122922]",1.0,0.5,0.5,"[2, 2, 2, 0, 0, 2, 0, 0]"
4339,23041,1196,5.0,1481827611,"[260, 1210, 1198, 1291, 2571, 1270, 1240, 1214]",1.0,0.875,0.875,"[2, 2, 2, 0, 2, 2, 2, 2]"
4340,23045,168252,5.0,1574043695,"[122918, 122916, 122922, 166528, 122926, 122912, 164179, 122920]",1.0,0.75,0.75,"[2, 2, 2, 0, 2, 2, 0, 2]"
4341,23047,4483,5.0,1019424959,"[4215, 4509, 4397, 4471, 4214, 4623, 4477, 4010]",0.3333333333333333,0.16666666666666666,0.375,"[0, 0, 2, 0, 0, 0, 1, 1]"
4342,23051,2115,5.0,948071207,"[1291, 1198, 2716, 1580, 1240, 1196, 1036, 2000]",1.0,0.625,0.625,"[2, 2, 0, 0, 0, 2, 2, 2]"
4343,23053,2336,5.0,986077065,"[2396, 2333, 2599, 1641, 2020, 3176, 1617, 1094]",1.0,0.625,0.625,"[2, 2, 0, 2, 2, 0, 2, 0]"
4344,23055,1193,5.0,1041980873,"[858, 1221, 1213, 1208, 2858, 1206, 1258, 1089]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4345,23056,5952,5.0,1468692664,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",1.0,0.5,0.5,"[2, 2, 2, 0, 0, 2, 0, 0]"
4346,23065,1207,5.0,1117652490,"[953, 919, 912, 908, 1247, 904, 923, 1219]",0.0,0.0,0.125,"[1, 0, 0, 0, 0, 0, 0, 0]"
4347,23069,1204,5.0,1092352077,"[1250, 912, 923, 1252, 908, 1262, 913, 750]",0.875,1.0,1.0,"[2, 2, 2, 1, 2, 2, 2, 2]"
4348,23071,11,5.0,847244564,"[440, 539, 339, 597, 587, 357, 454, 150]",0.75,1.0,1.0,"[2, 2, 2, 1, 2, 2, 2, 1]"
4349,23072,608,5.0,860054673,"[296, 50, 593, 1089, 1213, 32, 858, 1617]",0.0,0.0,0.125,"[0, 0, 0, 0, 0, 1, 0, 0]"
4350,23073,4011,5.0,1502031750,"[2542, 2959, 4226, 6874, 2329, 1089, 32587, 7438]",0.5,0.14285714285714285,0.25,"[0, 2, 0, 0, 1, 0, 0, 0]"
4351,23075,2571,5.0,962550112,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4352,23077,7347,5.0,1465557055,"[8783, 4865, 6952, 6323, 8957, 53953, 34532, 5679]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4353,23097,76173,5.0,1420792487,"[69951, 59387, 81018, 27721, 48082, 71464, 61236, 53318]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4354,23101,109487,5.0,1483729593,"[79132, 134130, 116797, 99114, 115713, 111759, 91529, 112852]",0.6666666666666666,0.2857142857142857,0.375,"[0, 1, 0, 2, 0, 0, 2, 0]"
4355,23103,30810,5.0,1420319686,"[4979, 55269, 6711, 8910, 72226, 5902, 34437, 8376]",1.0,0.25,0.25,"[0, 0, 2, 0, 0, 0, 0, 2]"
4356,23104,153,5.0,847740042,"[592, 380, 344, 165, 434, 316, 292, 349]",0.5,0.6,0.75,"[2, 2, 0, 1, 0, 1, 2, 1]"
4357,23113,116797,5.0,1468207924,"[109487, 134130, 79132, 106782, 112556, 99114, 91529, 115713]",0.8333333333333334,0.7142857142857143,0.75,"[2, 1, 2, 0, 2, 2, 0, 2]"
4358,23119,153,5.0,831890177,"[592, 380, 344, 165, 434, 316, 292, 349]",0.7142857142857143,0.8333333333333334,0.875,"[2, 1, 2, 2, 1, 2, 2, 0]"
4359,23121,21,5.0,828651676,"[457, 380, 300, 592, 377, 349, 357, 590]",1.0,0.25,0.25,"[0, 0, 0, 2, 0, 0, 0, 2]"
4360,23126,1834,5.0,941568016,"[2289, 2391, 1719, 1635, 800, 1179, 1845, 994]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
4361,23153,2858,5.0,1034702108,"[2959, 2762, 2571, 2997, 296, 4226, 2329, 593]",0.5,0.14285714285714285,0.25,"[0, 0, 0, 1, 2, 0, 0, 0]"
4362,23166,40819,5.0,1405202727,"[33166, 46578, 30707, 56367, 8958, 8949, 30812, 8784]",1.0,0.25,0.25,"[0, 2, 0, 2, 0, 0, 0, 0]"
4363,23168,1266,5.0,1027821701,"[1201, 1090, 1213, 1208, 1387, 1617, 1222, 1214]",1.0,0.5,0.5,"[0, 0, 0, 2, 2, 2, 0, 2]"
4364,23171,8132,5.0,1182309064,"[3578, 8665, 5418, 7143, 8636, 4963, 7153, 5349]",0.7142857142857143,0.8333333333333334,0.875,"[2, 2, 2, 2, 1, 2, 0, 1]"
4365,23179,1196,5.0,1455567293,"[260, 1210, 1198, 1291, 2571, 1270, 1240, 1214]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 0, 1, 2, 2, 0]"
4366,23184,7099,5.0,1433896288,"[6350, 5971, 3000, 26662, 26776, 31658, 5690, 5618]",1.0,0.375,0.375,"[0, 0, 2, 0, 0, 2, 0, 2]"
4367,23192,6350,5.0,1540837613,"[7099, 5971, 26662, 31658, 3000, 26776, 5690, 5618]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
4368,23199,318,5.0,1501908198,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 2, 0]"
4369,23201,745,5.0,832139888,"[1148, 1223, 720, 38038, 3751, 3429, 1136, 1]",1.0,0.25,0.25,"[0, 0, 2, 0, 0, 0, 0, 2]"
4370,23203,2502,5.0,1100651589,"[2918, 1732, 2959, 2716, 1265, 223, 4027, 2858]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
4371,23207,8014,5.0,1267806358,"[30803, 4144, 27266, 7371, 5878, 27834, 4235, 8327]",1.0,0.375,0.375,"[2, 0, 0, 2, 0, 0, 2, 0]"
4372,23214,168,5.0,847720552,"[552, 185, 368, 292, 349, 266, 153, 380]",0.3333333333333333,0.5,0.75,"[0, 0, 2, 1, 2, 1, 1, 1]"
